,Date,RF,MaxT,MinT,RH-I,RH-II,C1,C2,SS,WD1,WD2,Disease,Index
0,01-10-08,0.0,34.0,22.0,100.0,89.0,0.0,0.0,10.0,225.0,270.0,1,1549
0,01-10-08,43.6,29.4,20.0,98.0,89.0,8.0,8.0,0.0,240.0,230.0,1,1503
0,01-10-08,28.2,30.0,20.4,95.0,97.0,8.0,8.0,1.0,310.0,280.0,1,1502
0,01-10-08,48.2,28.0,19.0,100.0,92.0,8.0,8.0,0.0,240.0,250.0,1,1501
0,01-10-08,9.3,29.0,21.5,97.0,97.0,8.0,8.0,0.0,90.0,135.0,1,1524
0,01-10-08,6.2,30.0,23.0,100.0,97.0,2.0,4.0,6.0,225.0,225.0,1,1514
0,01-10-08,0.0,31.5,21.5,88.5273,65.2245,0.0,0.0,6.45,247.5,225.0,1,1540
0,01-10-08,47.5,27.0,23.2,98.0,98.0,8.0,8.0,0.0,90.0,225.0,1,1548
0,01-10-08,185.0,24.8,18.5,100.0,100.0,8.0,8.0,0.0,310.0,180.0,1,1500
0,01-10-08,4.0,32.5,21.8,90.0,72.0,3.0,4.0,6.7,70.0,230.0,1,1545
0,01-10-08,0.7,31.7,23.2,89.0,84.0,4.0,5.0,5.5,110.0,230.0,1,1544
0,01-10-08,1.0,32.6,21.4,96.0,73.0,3.0,0.0,8.6,60.0,120.0,1,1543
0,01-10-08,78.4,26.0,21.0,116.1078,90.302,4.0,0.0,5.1,315.0,315.0,1,1542
0,01-10-08,0.0,33.4,22.5,87.0,81.0,0.0,2.0,8.0,140.0,230.0,1,1541
0,01-10-08,140.0,26.8,20.5,100.0,97.0,8.0,8.0,3.0,90.0,270.0,1,1547
0,01-10-08,0.0,32.0,22.5,93.3696,66.5304,0.0,0.0,10.5,247.5,225.0,1,1539
0,01-10-08,0.0,32.0,20.5,91.5538,69.8771,0.0,0.0,10.3,225.0,225.0,1,1538
0,01-10-08,50.0,28.4,20.5,97.0,92.0,8.0,8.0,0.1,230.0,260.0,1,1536
0,01-10-08,0.0,32.9,21.0,89.9946,72.1988,0.0,0.0,10.0,225.0,225.0,1,1537
0,01-10-08,29.6,29.4,21.8,92.0,89.0,7.0,8.0,0.8,225.0,280.0,1,1535
0,01-10-08,13.7,29.0,21.4,94.0,84.0,8.0,8.0,0.2,230.0,270.0,1,1534
0,01-10-08,58.2,26.0,21.0,96.0,95.0,6.0,8.0,0.0,45.0,90.0,1,1533
0,01-10-08,8.8,30.0,20.8,95.0,87.0,8.0,6.0,1.5,270.0,220.0,1,1532
0,01-10-08,44.8,29.4,19.6,94.0,89.0,8.0,8.0,0.0,240.0,290.0,1,1531
0,01-10-08,1.3,30.8,21.5,99.0,96.0,8.0,6.0,6.4,135.0,135.0,1,1530
0,01-10-08,36.9,28.8,21.0,92.0,98.0,7.0,8.0,0.4,250.0,270.0,1,1529
0,01-10-08,38.6,29.8,20.6,98.0,89.0,8.0,8.0,0.5,230.0,240.0,1,1528
0,01-10-08,35.0,30.0,21.2,98.0,97.0,8.0,8.0,0.0,67.0,135.0,1,1527
0,01-10-08,36.0,30.8,21.0,97.0,97.0,8.0,8.0,0.0,135.0,225.0,1,1526
0,01-10-08,0.0,32.7,22.0,93.0,69.0,2.0,0.0,6.4,60.0,250.0,1,1546
2918,12-06-19,29.6,32.0,22.8,95.0,96.0,8.0,8.0,0.9,180.0,220.0,0,2918
2914,08-06-19,0.0,36.0,25.0,82.0,61.0,6.0,0.0,6.1,90.0,290.0,0,2914
2915,09-06-19,0.0,35.4,24.6,72.0,66.0,0.0,4.0,6.2,130.0,230.0,0,2915
2916,10-06-19,1.8,31.4,25.0,77.0,88.0,4.0,7.0,0.5,130.0,160.0,0,2916
2917,11-06-19,6.3,32.5,23.2,91.0,87.0,5.0,8.0,2.7,140.0,170.0,0,2917
2902,27-10-18,0.0,35.8,20.9,83.0,64.0,2.0,0.0,10.5,60.0,220.0,0,2902
2919,13-06-19,142.0,33.2,21.3,100.0,100.0,6.0,8.0,0.0,190.0,220.0,0,2919
2920,14-06-19,63.5,32.6,22.5,98.0,74.0,6.0,6.0,2.0,160.0,220.0,0,2920
2921,15-06-19,21.4,32.8,23.2,96.0,87.0,8.0,4.0,3.7,100.0,230.0,0,2921
2922,16-06-19,3.1,33.0,23.6,94.0,77.0,6.0,3.0,3.1,280.0,220.0,0,2922
2912,06-06-19,8.6,33.6,23.8,85.0,82.0,8.0,0.0,1.5,230.0,225.0,0,2912
2923,17-06-19,3.8,33.2,21.0,94.0,78.0,8.0,3.0,4.4,110.0,270.0,0,2923
2913,07-06-19,0.0,33.8,24.0,82.0,64.0,1.0,0.0,4.9,40.0,310.0,0,2913
2779,26-06-18,107.2,27.6,19.0,100.0,92.0,8.0,8.0,0.0,120.0,230.0,0,2779
2911,05-06-19,0.0,33.4,24.7,76.0,65.0,3.0,6.0,1.0,40.0,240.0,0,2911
2603,03-06-17,10.6,32.5,19.0,85.0,86.0,4.0,6.0,5.8,140.0,210.0,0,2603
2910,04-06-19,0.0,34.2,24.5,76.0,65.0,3.0,0.0,4.8,60.0,270.0,0,2910
2908,02-06-19,0.0,34.8,25.6,78.0,60.0,2.0,2.0,6.4,30.0,220.0,0,2908
2907,01-06-19,0.0,35.2,24.5,85.0,62.0,6.0,0.0,6.0,70.0,270.0,0,2907
2777,24-06-18,31.2,29.0,20.6,100.0,96.0,8.0,8.0,0.0,200.0,210.0,0,2777
2906,31-10-18,0.0,33.6,17.4,95.0,56.0,0.0,0.0,9.8,160.0,210.0,0,2906
2778,25-06-18,50.9,27.5,18.5,100.0,94.0,8.0,8.0,0.0,240.0,200.0,0,2778
2903,28-10-18,0.0,35.6,18.0,94.0,69.0,0.0,0.0,10.2,70.0,170.0,0,2903
2905,30-10-18,0.0,34.8,16.8,96.0,36.0,2.0,0.0,10.0,60.0,180.0,0,2905
2780,27-06-18,20.8,29.5,20.6,100.0,92.0,8.0,8.0,0.0,140.0,240.0,0,2780
2904,29-10-18,0.0,35.6,17.4,94.0,60.0,0.0,0.0,10.3,210.0,250.0,0,2904
2787,04-07-18,12.2,30.4,22.0,94.0,79.0,7.0,6.0,0.5,180.0,230.0,0,2787
2924,18-06-19,0.0,33.5,23.6,90.0,72.0,8.0,8.0,5.1,120.0,220.0,0,2924
2888,13-10-18,0.0,33.0,23.5,89.0,74.0,0.0,0.0,4.7,340.0,250.0,0,2888
2788,05-07-18,22.0,30.6,21.2,88.0,89.0,7.0,6.0,4.3,170.0,240.0,0,2788
2589,20-10-16,0.0,30.8,18.0,79.0,72.0,0.0,0.0,8.0,50.0,280.0,0,2589
2894,19-10-18,0.0,32.8,22.5,89.0,86.0,2.0,2.0,4.8,170.0,200.0,0,2894
2893,18-10-18,2.0,32.0,22.0,90.0,77.0,5.0,0.0,9.3,200.0,290.0,0,2893
2900,25-10-18,0.0,34.2,23.0,83.0,65.0,0.0,0.0,9.0,130.0,260.0,0,2900
2895,20-10-18,1.0,29.6,23.0,94.0,85.0,6.0,8.0,2.6,150.0,220.0,0,2895
2892,17-10-18,17.6,30.2,22.4,94.0,90.0,6.0,4.0,5.3,170.0,250.0,0,2892
2891,16-10-18,0.5,32.0,23.2,91.0,91.0,4.0,8.0,1.8,150.0,240.0,0,2891
2890,15-10-18,0.0,30.0,23.0,92.0,89.0,7.0,6.0,1.5,120.0,260.0,0,2890
2889,14-10-18,0.0,32.8,23.0,89.0,72.0,0.0,0.0,7.0,80.0,230.0,0,2889
2887,12-10-18,0.0,32.8,22.6,90.0,72.0,2.0,3.0,7.3,60.0,250.0,0,2887
2886,11-10-18,0.0,32.5,23.0,91.0,75.0,3.0,0.0,7.6,110.0,210.0,0,2886
2885,10-10-18,0.0,31.8,22.8,85.0,78.0,3.0,2.0,7.4,40.0,250.0,0,2885
2884,09-10-18,25.4,30.8,22.5,91.0,78.0,5.0,6.0,6.7,40.0,220.0,0,2884
2588,19-10-16,0.0,31.9,18.3,85.0,75.0,0.0,0.0,9.0,70.0,300.0,0,2588
2590,21-10-16,0.0,31.4,17.5,87.0,74.0,0.0,2.0,9.0,70.0,270.0,0,2590
2899,24-10-18,0.0,34.5,22.6,88.0,56.0,0.0,0.0,9.3,160.0,260.0,0,2899
2591,22-10-16,0.0,31.4,18.1,88.0,74.0,0.0,2.0,8.6,110.0,290.0,0,2591
2592,23-10-16,0.0,30.6,18.0,90.0,78.0,0.0,0.0,8.1,70.0,250.0,0,2592
2593,24-10-16,0.0,30.0,17.3,89.0,76.0,2.0,0.0,7.6,50.0,220.0,0,2593
2594,25-10-16,0.0,31.4,17.8,88.0,80.0,0.0,0.0,7.5,120.0,240.0,0,2594
2595,26-10-16,0.0,32.5,17.5,91.0,89.0,0.0,0.0,8.0,40.0,250.0,0,2595
2596,27-10-16,0.0,31.6,18.0,94.0,87.0,0.0,0.0,9.0,90.0,280.0,0,2596
2597,28-10-16,0.0,33.0,18.2,90.0,73.0,0.0,2.0,7.9,130.0,260.0,0,2597
2598,29-10-16,0.0,31.0,18.6,91.0,79.0,0.0,2.0,9.2,90.0,280.0,0,2598
2599,30-10-16,0.0,30.6,17.9,90.0,80.0,0.0,4.0,8.3,110.0,240.0,0,2599
2600,31-10-16,1.2,31.0,18.0,91.0,82.0,0.0,3.0,8.5,140.0,250.0,0,2600
2601,01-06-17,9.1,29.6,17.3,94.0,74.0,6.0,6.0,0.0,110.0,200.0,0,2601
2602,02-06-17,5.9,30.6,17.8,91.0,94.0,4.0,8.0,1.0,100.0,180.0,0,2602
2898,23-10-18,0.0,33.0,21.2,90.0,62.0,0.0,0.0,9.5,150.0,280.0,0,2898
2901,26-10-18,0.0,33.5,23.2,86.0,72.0,0.0,0.0,9.6,40.0,250.0,0,2901
2619,19-06-17,6.0,30.4,19.0,90.0,79.0,4.0,4.0,0.0,310.0,250.0,0,2619
2786,03-07-18,3.4,30.2,21.5,91.0,82.0,6.0,5.0,1.0,130.0,210.0,0,2786
2615,15-06-17,5.0,31.0,18.2,95.0,87.0,5.0,6.0,0.0,240.0,260.0,0,2615
2190,19-07-14,41.0,28.2,25.8,97.0,86.0,8.0,8.0,0.0,240.0,220.0,0,2190
2223,21-08-14,8.0,30.6,24.9,98.0,80.0,3.0,1.0,4.0,120.0,210.0,0,2223
2224,22-08-14,46.8,30.0,23.1,99.0,75.0,7.0,0.0,5.5,250.0,270.0,0,2224
2225,23-08-14,20.2,30.1,22.8,99.0,73.0,2.0,1.0,7.8,90.0,240.0,0,2225
2226,24-08-14,2.6,30.2,24.0,97.0,70.0,4.0,2.0,4.3,120.0,210.0,0,2226
2607,07-06-17,73.6,29.4,16.5,96.0,78.0,8.0,6.0,0.0,140.0,280.0,0,2607
2608,08-06-17,5.2,31.0,17.0,93.0,77.0,6.0,4.0,1.0,110.0,250.0,0,2608
2609,09-06-17,44.7,27.4,16.4,95.0,88.0,8.0,8.0,0.0,180.0,210.0,0,2609
2610,10-06-17,132.5,28.8,17.8,90.0,100.0,8.0,8.0,0.0,200.0,320.0,0,2610
2611,11-06-17,182.0,26.8,16.0,100.0,100.0,8.0,8.0,0.0,170.0,220.0,0,2611
2612,12-06-17,73.0,27.8,15.8,100.0,100.0,8.0,8.0,0.0,130.0,240.0,0,2612
2613,13-06-17,10.3,31.0,17.6,95.0,91.0,6.0,6.0,1.2,80.0,230.0,0,2613
2614,14-06-17,17.1,31.2,17.0,95.0,74.0,8.0,4.0,4.8,180.0,220.0,0,2614
2616,16-06-17,96.6,27.4,17.2,100.0,94.0,8.0,8.0,0.0,310.0,140.0,0,2616
2909,03-06-19,2.8,33.0,23.4,95.0,67.0,8.0,2.0,2.9,160.0,230.0,0,2909
2617,17-06-17,9.8,30.6,17.5,93.0,85.0,8.0,6.0,0.0,290.0,250.0,0,2617
2441,25-10-15,0.0,33.8,19.8,77.0,77.0,2.0,3.0,7.7,70.0,260.0,0,2441
2620,20-06-17,40.4,31.6,18.2,97.0,79.0,8.0,8.0,0.0,290.0,240.0,0,2620
2605,05-06-17,11.4,32.6,18.4,91.0,77.0,6.0,8.0,4.5,110.0,220.0,0,2605
2621,21-06-17,18.0,30.0,17.8,95.0,84.0,8.0,8.0,0.0,330.0,300.0,0,2621
2623,23-06-17,25.0,32.0,19.2,91.0,73.0,8.0,8.0,3.8,230.0,240.0,0,2623
2624,24-06-17,118.2,30.0,17.4,100.0,100.0,8.0,8.0,0.0,170.0,180.0,0,2624
2625,25-06-17,84.4,27.8,16.4,100.0,100.0,8.0,8.0,0.0,110.0,220.0,0,2625
2626,26-06-17,85.0,30.6,17.6,97.0,92.0,8.0,8.0,0.0,190.0,290.0,0,2626
2883,08-10-18,0.0,32.0,23.0,86.0,74.0,0.0,0.0,5.8,170.0,210.0,0,2883
2881,06-10-18,12.2,32.8,23.0,95.0,76.0,5.0,2.0,4.8,70.0,260.0,0,2881
2897,22-10-18,0.0,34.2,20.8,92.0,55.0,2.0,0.0,10.0,80.0,270.0,0,2897
2882,07-10-18,1.0,31.6,22.8,88.0,80.0,4.0,2.0,7.0,310.0,240.0,0,2882
2191,20-07-14,40.0,28.9,25.5,98.0,88.0,8.0,5.0,0.0,240.0,270.0,0,2191
2192,21-07-14,51.4,28.4,26.0,90.0,79.0,4.0,3.0,1.0,240.0,240.0,0,2192
2193,22-07-14,14.8,28.8,25.1,89.0,76.0,2.0,5.0,3.3,270.0,240.0,0,2193
2194,23-07-14,20.0,28.7,25.8,94.0,80.0,5.0,2.0,0.0,270.0,240.0,0,2194
2925,19-06-19,17.2,32.0,22.5,95.0,87.0,8.0,6.0,1.7,100.0,250.0,0,2925
2604,04-06-17,15.6,30.8,18.8,90.0,88.0,4.0,6.0,3.6,140.0,190.0,0,2604
2606,06-06-17,10.0,31.2,17.8,95.0,92.0,6.0,8.0,2.5,320.0,210.0,0,2606
2222,20-08-14,0.0,30.0,23.7,92.0,83.0,2.0,0.0,7.0,120.0,240.0,0,2222
2221,19-08-14,0.0,26.6,23.5,96.0,86.0,4.0,0.0,6.4,120.0,210.0,0,2221
2220,18-08-14,4.6,29.8,24.2,96.0,79.0,2.0,1.0,1.3,120.0,180.0,0,2220
2219,17-08-14,10.2,30.5,25.0,96.0,80.0,2.0,0.0,4.0,180.0,210.0,0,2219
2218,16-08-14,0.0,30.4,24.0,88.0,80.0,2.0,0.0,2.8,180.0,240.0,0,2218
2213,11-08-14,51.1,30.2,23.4,100.0,92.0,8.0,2.0,0.0,210.0,240.0,0,2213
2212,10-08-14,60.0,29.1,23.3,100.0,92.0,8.0,2.0,0.0,180.0,240.0,0,2212
2211,09-08-14,42.2,30.0,23.1,97.0,91.0,8.0,4.0,0.0,180.0,240.0,0,2211
2210,08-08-14,59.0,30.2,23.5,100.0,90.0,8.0,2.0,0.0,220.0,210.0,0,2210
2209,07-08-14,71.3,29.8,24.0,100.0,93.0,7.0,4.0,0.0,270.0,270.0,0,2209
2208,06-08-14,44.0,30.0,25.3,98.0,93.0,8.0,4.0,0.0,240.0,240.0,0,2208
2207,05-08-14,3.3,29.5,26.5,92.0,85.0,6.0,4.0,0.8,240.0,270.0,0,2207
2206,04-08-14,31.3,29.4,25.1,96.0,86.0,5.0,6.0,1.8,240.0,240.0,0,2206
2205,03-08-14,78.0,27.8,24.0,98.0,84.0,6.0,5.0,1.3,240.0,240.0,0,2205
2204,02-08-14,121.4,27.4,24.3,98.0,91.0,8.0,2.0,0.0,240.0,270.0,0,2204
2203,01-08-14,142.8,26.8,25.1,100.0,93.0,8.0,6.0,0.0,240.0,240.0,0,2203
2202,31-07-14,12.6,26.8,24.2,97.0,99.0,8.0,8.0,0.0,270.0,240.0,0,2202
2201,30-07-14,26.6,28.2,26.5,92.0,84.0,7.0,6.0,0.8,240.0,270.0,0,2201
2200,29-07-14,5.0,30.8,26.8,97.0,76.0,3.0,0.0,7.0,240.0,270.0,0,2200
2199,28-07-14,20.4,30.6,26.4,98.0,74.0,3.0,0.0,5.5,240.0,270.0,0,2199
2198,27-07-14,27.0,29.6,25.1,98.0,88.0,4.0,4.0,0.0,240.0,270.0,0,2198
2197,26-07-14,25.8,29.0,25.2,89.0,85.0,5.0,4.0,4.0,270.0,240.0,0,2197
2196,25-07-14,17.3,29.0,25.8,92.0,74.0,4.0,5.0,4.0,240.0,270.0,0,2196
2195,24-07-14,23.0,29.2,25.0,95.0,74.0,8.0,2.0,4.0,240.0,270.0,0,2195
2896,21-10-18,0.5,32.2,21.0,91.0,80.0,3.0,0.0,4.5,290.0,310.0,0,2896
621,10-06-04,89.4,27.4,22.8,98.3084,95.0305,8.0,8.0,0.0,292.5,225.0,0,621
2618,18-06-17,4.6,31.5,18.6,93.0,82.0,8.0,4.0,4.5,110.0,270.0,0,2618
478,20-06-03,51.4,27.5,21.1,86.7591,91.4352,8.0,0.0,0.0,180.0,180.0,0,478
465,07-06-03,11.8,34.0,24.5,91.0323,87.3355,2.0,0.0,8.0,247.5,315.0,0,465
466,08-06-03,0.0,34.7,22.0,86.7539,80.6037,4.0,0.0,8.0,225.0,225.0,0,466
467,09-06-03,0.4,34.0,23.0,87.6993,73.2087,8.0,0.0,8.0,112.5,225.0,0,467
468,10-06-03,6.2,34.0,23.0,93.6505,82.9347,8.0,0.0,0.0,135.0,225.0,0,468
469,11-06-03,9.8,32.0,21.5,90.7039,71.464,6.0,0.0,7.0,292.5,225.0,0,469
470,12-06-03,3.2,33.7,22.5,93.5966,72.9366,8.0,0.0,2.0,270.0,315.0,0,470
471,13-06-03,70.2,38.2,21.0,94.9405,78.6195,8.0,0.0,7.0,202.5,225.0,0,471
472,14-06-03,22.0,37.2,22.0,98.3527,95.0305,8.0,8.0,0.0,135.0,225.0,0,472
473,15-06-03,14.0,32.0,22.0,93.5416,96.6295,8.0,0.0,0.0,135.0,135.0,0,473
490,02-07-03,7.8,30.5,20.6,94.9174,93.45700000000001,8.0,8.0,0.0,135.0,135.0,0,490
474,16-06-03,47.6,31.5,21.0,95.0305,91.8522,8.0,8.0,0.0,202.5,157.5,0,474
476,18-06-03,22.0,29.9,21.3,91.8522,90.1292,8.0,6.0,0.0,292.5,225.0,0,476
477,19-06-03,92.4,27.0,20.5,96.6446,89.9946,8.0,8.0,0.0,225.0,180.0,0,477
479,21-06-03,71.6,28.2,21.7,93.45700000000001,88.5784,8.0,4.0,0.0,225.0,180.0,0,479
0,01-06-00,63.0,36.0,23.5,91.6687,92.0262,6.0,8.0,0.0,90.0,270.0,0,0
480,22-06-03,195.6,27.0,20.0,88.5784,94.7233,8.0,4.0,0.0,225.0,247.5,0,480
481,23-06-03,172.8,30.6,20.0,90.5876,88.7773,8.0,6.0,0.0,225.0,180.0,0,481
482,24-06-03,43.2,29.3,21.5,96.5832,96.5026,8.0,0.0,0.0,247.5,225.0,0,482
483,25-06-03,23.0,28.5,20.5,93.3399,78.5053,8.0,0.0,0.0,292.5,135.0,0,483
484,26-06-03,2.7,30.2,21.4,95.0955,79.1451,4.0,0.0,0.0,202.5,225.0,0,484
485,27-06-03,57.0,32.0,20.5,95.0305,81.6518,8.0,0.0,0.0,45.0,225.0,0,485
486,28-06-03,17.3,32.0,20.3,96.7321,66.2141,2.0,0.0,0.0,157.5,225.0,0,486
487,29-06-03,21.0,32.5,21.5,98.3159,80.5327,8.0,0.0,0.0,45.0,225.0,0,487
488,30-06-03,34.0,32.5,21.5,98.3159,80.5327,8.0,0.0,0.0,45.0,225.0,0,488
475,17-06-03,95.8,27.5,20.7,96.6295,85.8025,8.0,6.0,0.0,247.5,225.0,0,475
774,10-06-05,0.0,30.9,23.4,93.7033,53.2472,0.0,0.0,0.0,202.0,225.0,0,774
628,17-06-04,19.8,30.5,24.0,82.1204,78.7511,4.0,4.0,0.0,225.0,225.0,0,628
630,19-06-04,0.0,32.0,24.9,83.4816,83.1238,2.0,0.0,0.0,247.5,225.0,0,630
464,06-06-03,3.8,35.0,23.3,92.0933,67.667,4.0,0.0,8.45,247.5,225.0,0,464
463,05-06-03,0.6,35.0,23.7,86.5444,67.7148,0.0,0.0,7.1,247.5,225.0,0,463
462,04-06-03,0.0,35.0,22.7,86.4366,61.7871,6.0,0.0,8.3,292.5,225.0,0,462
461,03-06-03,0.0,35.7,22.7,83.6139,62.6289,6.0,0.0,9.0,225.0,225.0,0,461
604,24-10-03,0.0,31.0,21.5,82.2629,56.4583,0.0,0.0,10.0,225.0,315.0,0,604
2879,04-10-18,6.6,33.4,23.0,91.0,79.0,4.0,8.0,5.0,50.0,230.0,0,2879
605,25-10-03,0.0,32.0,21.7,90.7039,65.8937,0.0,0.0,9.15,247.5,225.0,0,605
606,26-10-03,0.0,33.0,18.5,83.6466,65.8937,0.0,0.0,10.0,225.0,315.0,0,606
607,27-10-03,0.0,32.7,18.9,91.5925,61.2949,0.0,0.0,9.3,292.5,225.0,0,607
608,28-10-03,0.0,34.0,20.7,91.7433,67.1368,0.0,0.0,9.1,270.0,225.0,0,608
609,29-10-03,0.0,32.1,20.3,96.6596,61.2949,0.0,0.0,9.3,135.0,225.0,0,609
610,30-10-03,0.0,33.0,20.9,91.7433,61.2949,0.0,0.0,8.45,247.5,225.0,0,610
611,31-10-03,0.0,33.0,19.7,91.8522,60.5794,2.0,0.0,7.1,247.5,225.0,0,611
492,04-07-03,38.3,30.5,20.4,94.7233,93.45700000000001,8.0,8.0,0.0,202.5,135.0,0,492
612,01-06-04,0.0,32.5,24.1,82.9965,75.3428,8.0,8.0,0.0,135.0,225.0,0,612
614,03-06-04,5.0,32.9,23.4,93.45700000000001,67.1368,4.0,0.0,6.1,270.0,315.0,0,614
615,04-06-04,52.2,33.1,22.7,98.3309,76.5435,0.0,0.0,6.15,247.5,315.0,0,615
616,05-06-04,3.0,32.0,24.0,96.7738,78.7511,6.0,0.0,0.0,292.5,315.0,0,616
617,06-06-04,90.0,32.5,23.2,96.6295,72.1988,8.0,0.0,0.0,135.0,225.0,0,617
618,07-06-04,25.0,32.6,23.0,96.6596,80.7037,8.0,0.0,0.0,202.5,225.0,0,618
619,08-06-04,111.2,32.6,23.4,98.2772,94.9634,8.0,8.0,0.0,112.5,225.0,0,619
620,09-06-04,83.5,27.0,22.8,98.3084,98.3455,8.0,8.0,0.0,135.0,135.0,0,620
622,11-06-04,55.0,27.0,21.5,90.5481,84.9868,8.0,8.0,0.0,225.0,135.0,0,622
623,12-06-04,39.0,30.7,22.5,98.3159,78.7511,8.0,4.0,0.0,70.0,225.0,0,623
624,13-06-04,11.0,31.5,21.0,84.6773,92.0262,4.0,8.0,0.0,225.0,135.0,0,624
625,14-06-04,18.7,31.7,21.7,88.7773,95.1377,6.0,8.0,0.0,225.0,225.0,0,625
626,15-06-04,28.2,32.0,22.3,90.4678,83.8709,6.0,4.0,0.0,225.0,225.0,0,626
613,02-06-04,15.4,31.2,23.0,96.7738,85.2811,2.0,0.0,0.0,112.5,135.0,0,613
627,16-06-04,15.0,31.7,23.0,84.9868,88.6323,8.0,8.0,0.0,225.0,315.0,0,627
491,03-07-03,3.3,28.4,21.0,96.5832,81.4436,8.0,4.0,0.0,292.5,135.0,0,491
489,01-07-03,34.6,32.5,20.9,140.6876,81.5137,8.0,0.0,0.0,112.5,225.0,0,489
745,12-10-04,0.0,32.7,22.7,91.9229,66.5304,0.0,0.0,9.3,292.5,225.0,0,745
746,13-10-04,0.0,33.0,23.5,91.8522,75.2068,0.0,0.0,4.3,315.0,315.0,0,746
747,14-10-04,0.0,32.2,23.0,96.6744,71.8252,0.0,0.0,5.3,292.5,225.0,0,747
632,21-06-04,1.2,32.0,24.5,85.2811,67.3713,2.0,4.0,0.0,225.0,225.0,0,632
634,23-06-04,0.0,32.1,24.4,95.2196,72.7159,4.0,0.0,5.0,292.5,315.0,0,634
635,24-06-04,0.0,31.9,24.5,86.4908,49.8089,0.0,0.0,0.0,247.5,315.0,0,635
636,25-06-04,50.8,32.6,21.6,91.7433,52.7918,8.0,8.0,0.0,22.5,315.0,0,636
637,26-06-04,73.0,31.0,21.5,98.2692,75.6338,8.0,0.0,0.0,225.0,225.0,0,637
638,27-06-04,22.4,30.0,23.0,90.2165,92.1915,8.0,8.0,0.0,45.0,315.0,0,638
639,28-06-04,39.8,29.7,22.6,96.7738,96.7035,4.0,8.0,0.0,337.5,135.0,0,639
640,29-06-04,6.3,30.7,23.4,89.1512,78.7511,2.0,0.0,6.5,247.5,225.0,0,640
641,30-06-04,0.0,31.7,24.7,93.6237,78.7511,2.0,0.0,5.0,270.0,225.0,0,641
642,01-07-04,10.0,32.2,23.7,85.0,79.0,8.0,8.0,0.0,250.0,210.0,0,642
643,02-07-04,29.0,32.1,23.5,83.5481,83.4144,8.0,8.0,0.0,247.5,225.0,0,643
660,19-07-04,8.2,31.1,22.5,96.7179,69.6476,0.0,2.0,0.0,202.0,225.0,0,660
644,03-07-04,19.6,29.4,21.7,89.1061,78.7511,8.0,0.0,0.0,270.0,315.0,0,644
646,05-07-04,0.0,30.3,24.4,92.1264,74.9795,4.0,0.0,0.0,247.5,225.0,0,646
647,06-07-04,5.2,31.9,23.6,95.0741,72.7159,0.0,0.0,0.0,225.0,225.0,0,647
648,07-07-04,0.0,32.2,22.7,96.6295,52.7918,8.0,0.0,0.0,247.5,225.0,0,648
649,08-07-04,13.2,33.0,23.2,88.5784,73.6891,4.0,0.0,0.0,225.0,225.0,0,649
650,09-07-04,99.2,32.1,22.4,96.6142,84.6773,8.0,8.0,0.0,292.5,315.0,0,650
651,10-07-04,9.0,29.5,21.2,96.5515,78.3373,8.0,4.0,0.0,135.0,315.0,0,651
652,11-07-04,8.4,31.0,22.0,96.6295,84.803,8.0,8.0,0.0,45.0,315.0,0,652
653,12-07-04,40.3,36.5,21.1,94.9174,98.3455,8.0,8.0,0.0,202.5,315.0,0,653
654,13-07-04,42.9,26.1,21.4,98.3084,88.0411,8.0,4.0,0.0,247.5,315.0,0,654
655,14-07-04,13.4,30.1,21.3,93.399,95.1995,8.0,8.0,0.0,292.5,315.0,0,655
656,15-07-04,67.4,30.0,22.4,98.3084,92.1915,8.0,0.0,0.0,292.5,315.0,0,656
657,16-07-04,43.4,30.0,22.3,98.3084,84.6773,8.0,6.0,0.0,292.0,225.0,0,657
658,17-07-04,20.4,28.3,23.0,96.7035,78.7511,4.0,0.0,0.0,22.0,225.0,0,658
645,04-07-04,16.8,32.0,23.0,89.1512,76.5435,8.0,2.0,0.0,247.5,225.0,0,645
2023,05-07-13,23.8,29.0,23.0,92.0,81.0,4.0,2.0,0.0,40.0,40.0,0,2023
633,22-06-04,7.6,32.2,23.5,93.677,79.1451,2.0,0.0,6.5,247.5,315.0,0,633
631,20-06-04,0.0,32.4,24.9,79.2977,63.3394,0.0,0.0,0.0,225.0,225.0,0,631
748,15-10-04,3.0,32.6,23.0,92.0262,73.4891,2.0,0.0,3.4,315.0,225.0,0,748
659,18-07-04,16.0,28.0,22.5,96.6295,78.7511,8.0,4.0,0.0,202.0,225.0,0,659
749,16-10-04,0.0,32.8,24.5,93.6237,86.5444,0.0,0.0,4.1,247.5,225.0,0,749
750,17-10-04,0.0,33.5,23.7,96.7321,87.5452,4.0,0.0,3.45,67.5,225.0,0,750
751,18-10-04,0.0,34.0,22.8,96.6596,96.7738,0.0,0.0,5.3,67.5,225.0,0,751
752,19-10-04,0.0,33.2,23.8,95.1791,78.7511,2.0,8.0,1.2,337.5,225.0,0,752
753,20-10-04,0.0,31.2,23.8,90.5481,92.1915,2.0,6.0,3.0,247.5,135.0,0,753
754,21-10-04,14.0,34.5,23.0,95.0741,78.7812,2.0,6.0,6.0,225.0,45.0,0,754
755,22-10-04,0.0,33.7,23.6,96.689,87.7496,0.0,0.0,4.0,225.0,225.0,0,755
756,23-10-04,0.0,34.0,24.0,96.7179,83.6791,0.0,0.0,6.0,225.0,225.0,0,756
