,Date,RF,MaxT,MinT,RH-I,RH-II,C1,C2,SS,WD1,WD2,Disease,Index,,,,,
669,28-07-04,14.4,30,22.5,98.3382,78.7511,8,4,0,247,225,1,669,,,,,
80,20-08-00,77.4,28,23.5,98.3527,96.7321,8,8,0,225,45,1,80,,,,,
49,20-07-00,2.8,29.5,21,92.3486,86,8,8,0,90,270,1,49,,,,,
47,18-07-00,8,30,22,90.9972,95.5161,8,8,0,90,135,1,47,,,,,
676,04-08-04,122.7,26,21.8,95.0305,98.3455,8,8,0,247,315,1,676,,,,,
675,03-08-04,80,30.7,21.8,98.2772,98.3084,8,8,0,292,225,1,675,,,,,
674,02-08-04,8.6,30.5,22,90.5081,77.9025,6,4,0,270,225,1,674,,,,,
673,01-08-04,46.2,32,22,98.3084,89.1512,6,8,0,247,225,1,673,,,,,
672,31-07-04,27.2,31,22.5,98.293,95.0305,8,0,0,247,315,1,672,,,,,
79,19-08-00,0.6,29,24,95,87,8,8,0,135,225,1,79,,,,,
2257,24-09-14,0,30.5,23.8,89,78,5,0,4.8,120,250,1,2257,,,,,
2950,14-07-19,10.8,29.2,21.5,92,85,8,8,0,130,220,1,2950,,,,,
2341,17-07-15,1.8,28.2,22.8,91,85,4,4,4,240,210,1,2341,,,,,
2951,15-07-19,14.8,30.4,21.8,90,75,6,5,2.3,100,230,1,2951,,,,,
1580,21-07-10,71,26,24,98,92,4,8,0,225,247,1,1580,,,,,
1579,20-07-10,98.5,29,23,98,93,8,6,0,247,225,1,1579,,,,,
2252,19-09-14,9.1,29.5,23.8,99,80,5,6,0.9,120,270,1,2252,,,,,
2253,20-09-14,26,30,23,99,83,8,0,1.4,120,270,1,2253,,,,,
2254,21-09-14,0,30.4,22.8,93,81,0,0,8.3,120,240,1,2254,,,,,
1585,26-07-10,59.5,26,24,98,90,6,2,0,225,225,1,1585,,,,,
1597,07-08-10,4,31,23,96,83,6,2,3.1,315,270,1,1597,,,,,
1598,08-08-10,10,27,23,97,85,4,8,5.9,225,270,1,1598,,,,,
1599,09-08-10,8.8,29,22,97,82,2,6,6.9,225,247,1,1599,,,,,
2346,22-07-15,8,30,24.4,98,85,4,2,1.8,90,210,1,2346,,,,,
2347,23-07-15,9.1,29.8,24.2,97,84,8,2,1.5,180,210,1,2347,,,,,
2348,24-07-15,46.8,29.7,23.5,97,83,7,2,1.3,90,240,1,2348,,,,,
2349,25-07-15,12,27.5,23.4,98,84,5,6,1.9,120,210,1,2349,,,,,
2350,26-07-15,30.2,28,23.5,95,84,4,4,2,90,210,1,2350,,,,,
2351,27-07-15,41,28.5,23.5,98,85,8,4,1.5,90,180,1,2351,,,,,
2352,28-07-15,22.4,28.2,23.2,97,87,8,2,3.3,120,270,1,2352,,,,,
2353,29-07-15,8.6,28.9,23.5,94,85,3,2,9.9,90,240,1,2353,,,,,
2354,30-07-15,4.1,28.9,23.2,96,83,5,2,5.4,60,240,1,2354,,,,,
2952,16-07-19,13,29,21.3,98,81,8,8,1.2,200,50,1,2952,,,,,
671,30-07-04,4.2,30.6,23,90.7794,78.3373,8,8,0,247,225,1,671,,,,,
2255,22-09-14,0,31,23.1,98,80,2,0,8.5,120,270,1,2255,,,,,
26,27-06-00,130.4,30.2,22.5,95.9749,98.4142,6,6,0,90,225,1,26,,,,,
84,24-08-00,0,25,22,96.5832,98.3084,4,2,0,45,135,1,84,,,,,
68,08-08-00,11.4,31,25,93.5966,99.1818,6,8,0,225,45,1,68,,,,,
69,09-08-00,6.4,29,25,95.7468,98.3084,8,8,0,135,45,1,69,,,,,
70,10-08-00,96.4,26,23,98.2772,95.6928,8,8,0,270,225,1,70,,,,,
71,11-08-00,126.8,29.5,20.5,100.4973,93.9753,8,8,0,135,135,1,71,,,,,
72,12-08-00,31,30,22,98.4397,99.2366,8,8,0,135,135,1,72,,,,,
73,13-08-00,13.8,28.5,22,96.6295,95.4284,8,8,0,225,45,1,73,,,,,
74,14-08-00,10.6,30.5,22.5,96.8662,92.4981,8,8,0,135,45,1,74,,,,,
75,15-08-00,35.5,31,23,95.1791,97.044,8,8,0,45,45,1,75,,,,,
34,05-07-00,17.6,29.5,23,100,98.3382,6,6,0,135,225,1,34,,,,,
35,06-07-00,3.2,28.5,24,95.0305,96.6744,8,8,0,135,270,1,35,,,,,
66,06-08-00,36,30.9,23,90.5081,95.4284,6,6,0,135,225,1,66,,,,,
37,08-07-00,12.2,27.5,24,98.2772,98.2611,8,8,0,90,225,1,37,,,,,
2140,30-10-13,0,33,23,92,88,2,2,6.8,315,270,1,2140,,,,,
2141,31-10-13,0,32,23,90,88,0,0,8.5,45,180,1,2141,,,,,
1966,09-10-12,0,30,24,93,85,4,4,8.4,225,225,1,1966,,,,,
1965,08-10-12,0,33,24,89,89,2,2,8,315,270,1,1965,,,,,
1964,07-10-12,0,33,24,90,87,4,4,8.1,135,45,1,1964,,,,,
1963,06-10-12,0,34,24,92,89,6,6,7.5,315,315,1,1963,,,,,
1962,05-10-12,0,33,23,90,90,6,5,5.6,135,40,1,1962,,,,,
27,28-06-00,137.6,39,21,98.293,98.3382,8,8,0,45,225,1,27,,,,,
67,07-08-00,14.8,29,23,96.7321,98.4142,6,6,0,225,225,1,67,,,,,
1961,04-10-12,0,33,24,92,88,8,4,7.2,270,270,1,1961,,,,,
65,05-08-00,52.7,31,22,98.4206,95.55,6,6,0,135,225,1,65,,,,,
76,16-08-00,8.8,31,24,95.2789,95.464,8,8,0,135,45,1,76,,,,,
64,04-08-00,43.2,31,22.5,94,97.0105,8,8,0,135,225,1,64,,,,,
29,30-06-00,43.4,28.5,22,100,96.4691,6,8,0,45,225,1,29,,,,,
30,01-07-00,30.6,30,23,95.4284,98.4937,8,8,0,135,225,1,30,,,,,
31,02-07-00,30,30.5,23,98.4142,94.1338,8,6,0,135,225,1,31,,,,,
32,03-07-00,17,31,25,98.3527,96.8405,8,8,0,90,135,1,32,,,,,
33,04-07-00,6.6,29.5,24,98.3382,98.3382,8,6,0,90,135,1,33,,,,,
670,29-07-04,12.8,30.6,23.5,89.1061,81.7758,8,4,0,225,247,1,670,,,,,
78,18-08-00,0,29,23.5,88.4757,88.3984,8,8,0,225,45,1,78,,,,,
77,17-08-00,17.2,29,22.5,98.069,83.8076,8,8,0,135,135,1,77,,,,,
28,29-06-00,71.8,29,21,98.3382,95.3737,8,6,0,45,225,1,28,,,,,
667,26-07-04,84,29,21,98.2692,95.0741,8,8,0,67,45,1,667,,,,,
57,28-07-00,57.2,30,22,95.0741,94.0672,8,8,0,225,225,1,57,,,,,
58,29-07-00,53.4,30,22.5,96.9039,95.2789,8,8,0,225,225,1,58,,,,,
59,30-07-00,70.8,30,23,98.4142,95.55,8,6,0,135,225,1,59,,,,,
60,31-07-00,1,31,22,96.8789,97.0218,8,8,0,135,225,1,60,,,,,
61,01-08-00,0,31,22,95.3737,94.0672,8,8,0,135,225,1,61,,,,,
62,02-08-00,17.2,31,22.5,96.9039,97.0218,8,8,0,135,225,1,62,,,,,
63,03-08-00,40,31,25,96.2127,88.575,8,8,0,135,225,1,63,,,,,
666,25-07-04,152,28.9,21.2,98.2692,88.1523,8,8,0,315,315,1,666,,,,,
2187,16-07-14,22.3,30,25.5,94,80,3,2,3,240,210,0,2187,,,,,
2142,01-06-14,0,34.5,25,79,56,4,0,3.9,60,240,0,2142,,,,,
3064,05-06-20,49,33,22,92,70,8,2,5.6,110,240,0,3064,,,,,
3065,06-06-20,13.4,32.5,22.5,93,73,4,3,4.9,180,240,0,3065,,,,,
3083,24-06-20,5.3,32,21.5,90,71,3,2,2.8,110,240,0,3083,,,,,
2878,03-10-18,0,32.8,22.4,91,93,2,8,4,40,280,0,2878,,,,,
2146,05-06-14,0,34.4,24,85,55,4,4,4.4,120,210,0,2146,,,,,
2880,05-10-18,12.4,32.2,22.4,91,75,6,6,3,110,240,0,2880,,,,,
743,10-10-04,0,32.5,21,93.2794,67.1354,0,0,10.45,225,315,0,743,,,,,
759,26-10-04,0,35,22.5,96.7035,79.9395,0,0,9,45,45,0,759,,,,,
762,29-10-04,0,35,23,85.6793,66.5304,2,0,2.3,247.5,225,0,762,,,,,
772,08-06-05,9,31.6,21.6,93.6237,76.1298,0,0,0,247,135,0,772,,,,,
771,07-06-05,19.8,31.4,21.5,95.7468,61.9778,8,8,0,112,202,0,771,,,,,
770,06-06-05,0,35,23,83.2087,47.8585,0,0,0,112,135,0,770,,,,,
769,05-06-05,0,34,25,90.6655,76.1298,0,0,3.35,315,315,0,769,,,,,
768,04-06-05,0,33,24,92.2553,61.9778,0,0,6,292,315,0,768,,,,,
767,03-06-05,0,31.2,22.3,90.3858,61.9778,0,0,0,292,315,0,767,,,,,
766,02-06-05,0,32,22.5,90.6268,81.0828,0,0,0,225,315,0,766,,,,,
765,01-06-05,0,32.6,22,96.6295,42.184,0,0,0,90,225,0,765,,,,,
764,31-10-04,87,35.8,23,90.427,71.6555,0,8,5.1,225,135,0,764,,,,,
2186,15-07-14,52.3,28.2,24,97,84,8,2,0,240,270,0,2186,,,,,
2185,14-07-14,82.4,26.4,22.1,99,91,8,4,0,120,270,0,2185,,,,,
2184,13-07-14,119.8,26.4,24,96,91,6,4,0,120,270,0,2184,,,,,
2183,12-07-14,13.6,27.6,23.5,96,92,4,6,0,120,240,0,2183,,,,,
2143,02-06-14,0,34.4,24.3,77,56,5,4,5.3,90,210,0,2143,,,,,
2759,06-06-18,11,32,19.2,91,78,7,4,4,150,200,0,2759,,,,,
2758,05-06-18,0,31,19.5,94,81,7,8,2.9,180,230,0,2758,,,,,
2757,04-06-18,3.7,30.5,20,89,79,5,4,1,150,220,0,2757,,,,,
2756,03-06-18,13,29.8,18.6,92,89,6,8,0.8,120,225,0,2756,,,,,
2755,02-06-18,1.1,33,19.8,91,73,5,5,5,130,250,0,2755,,,,,
2754,01-06-18,0,32,19.8,89,79,6,6,3,170,240,0,2754,,,,,
2753,31-10-17,0,34.8,19.2,81,49,2,4,6,30,130,0,2753,,,,,
2752,30-10-17,0,35,20.6,85,61,0,0,9,50,290,0,2752,,,,,
2751,29-10-17,0,34.5,19.5,89,69,2,0,9.5,40,280,0,2751,,,,,
2750,28-10-17,16.7,33.5,18,90,59,4,2,9,320,240,0,2750,,,,,
2749,27-10-17,0,32,19.4,91,73,4,2,6.6,80,270,0,2749,,,,,
2304,10-06-15,31.8,31.9,22.2,97,88,7,2,0,90,210,0,2304,,,,,
2748,26-10-17,3.7,32.2,18.6,93,77,6,8,3.5,60,200,0,2748,,,,,
3082,23-06-20,15,31.8,21.2,94,74,6,4,0.1,100,230,0,3082,,,,,
3081,22-06-20,21.8,29.2,22.5,97,85,8,8,1,150,170,0,3081,,,,,
3080,21-06-20,3.6,29.8,22,95,93,5,6,1.4,135,320,0,3080,,,,,
2181,10-07-14,44.5,28.2,23.2,98,90,6,6,0,120,240,0,2181,,,,,
2182,11-07-14,31.3,28.6,23,99,83,6,2,0,120,240,0,2182,,,,,
763,30-10-04,0,35,22.5,85.8632,68.7799,0,0,10,247.5,225,0,763,,,,,
761,28-10-04,0,36,23,85.8632,73.2087,0,0,10.5,247.5,225,0,761,,,,,
3066,07-06-20,6.4,32,23,94,70,5,6,2.5,170,230,0,3066,,,,,
643,02-07-04,29,32.1,23.5,83.5481,83.4144,8,8,0,247.5,225,0,643,,,,,
652,11-07-04,8.4,31,22,96.6295,84.803,8,8,0,45,315,0,652,,,,,
651,10-07-04,9,29.5,21.2,96.5515,78.3373,8,4,0,135,315,0,651,,,,,
650,09-07-04,99.2,32.1,22.4,96.6142,84.6773,8,8,0,292.5,315,0,650,,,,,
649,08-07-04,13.2,33,23.2,88.5784,73.6891,4,0,0,225,225,0,649,,,,,
648,07-07-04,0,32.2,22.7,96.6295,52.7918,8,0,0,247.5,225,0,648,,,,,
647,06-07-04,5.2,31.9,23.6,95.0741,72.7159,0,0,0,225,225,0,647,,,,,
646,05-07-04,0,30.3,24.4,92.1264,74.9795,4,0,0,247.5,225,0,646,,,,,
644,03-07-04,19.6,29.4,21.7,89.1061,78.7511,8,0,0,270,315,0,644,,,,,
660,19-07-04,8.2,31.1,22.5,96.7179,69.6476,0,2,0,202,225,0,660,,,,,
642,01-07-04,10,32.2,23.7,85,79,8,8,0,250,210,0,642,,,,,
760,27-10-04,0,35.2,23,88.8258,72.7159,0,0,10.3,202.5,225,0,760,,,,,
641,30-06-04,0,31.7,24.7,93.6237,78.7511,2,0,5,270,225,0,641,,,,,
640,29-06-04,6.3,30.7,23.4,89.1512,78.7511,2,0,6.5,247.5,225,0,640,,,,,
639,28-06-04,39.8,29.7,22.6,96.7738,96.7035,4,8,0,337.5,135,0,639,,,,,
638,27-06-04,22.4,30,23,90.2165,92.1915,8,8,0,45,315,0,638,,,,,
637,26-06-04,73,31,21.5,98.2692,75.6338,8,0,0,225,225,0,637,,,,,
636,25-06-04,50.8,32.6,21.6,91.7433,52.7918,8,8,0,22.5,315,0,636,,,,,
635,24-06-04,0,31.9,24.5,86.4908,49.8089,0,0,0,247.5,315,0,635,,,,,
634,23-06-04,0,32.1,24.4,95.2196,72.7159,4,0,5,292.5,315,0,634,,,,,
632,21-06-04,1.2,32,24.5,85.2811,67.3713,2,4,0,225,225,0,632,,,,,
653,12-07-04,40.3,36.5,21.1,94.9174,98.3455,8,8,0,202.5,315,0,653,,,,,
654,13-07-04,42.9,26.1,21.4,98.3084,88.0411,8,4,0,247.5,315,0,654,,,,,
655,14-07-04,13.4,30.1,21.3,93.399,95.1995,8,8,0,292.5,315,0,655,,,,,
656,15-07-04,67.4,30,22.4,98.3084,92.1915,8,0,0,292.5,315,0,656,,,,,
758,25-10-04,0,35.2,22.6,93.5416,84.1781,0,0,7.5,202.5,225,0,758,,,,,
744,11-10-04,0,32.8,21,91.9577,68.976,0,0,9.3,292.5,225,0,744,,,,,
757,24-10-04,0,34.5,23.5,91.8522,82.5396,0,0,9.45,225,247.5,0,757,,,,,
756,23-10-04,0,34,24,96.7179,83.6791,0,0,6,225,225,0,756,,,,,
755,22-10-04,0,33.7,23.6,96.689,87.7496,0,0,4,225,225,0,755,,,,,
754,21-10-04,14,34.5,23,95.0741,78.7812,2,6,6,225,45,0,754,,,,,
753,20-10-04,0,31.2,23.8,90.5481,92.1915,2,6,3,247.5,135,0,753,,,,,
752,19-10-04,0,33.2,23.8,95.1791,78.7511,2,8,1.2,337.5,225,0,752,,,,,
751,18-10-04,0,34,22.8,96.6596,96.7738,0,0,5.3,67.5,225,0,751,,,,,
750,17-10-04,0,33.5,23.7,96.7321,87.5452,4,0,3.45,67.5,225,0,750,,,,,
749,16-10-04,0,32.8,24.5,93.6237,86.5444,0,0,4.1,247.5,225,0,749,,,,,
659,18-07-04,16,28,22.5,96.6295,78.7511,8,4,0,202,225,0,659,,,,,
748,15-10-04,3,32.6,23,92.0262,73.4891,2,0,3.4,315,225,0,748,,,,,
631,20-06-04,0,32.4,24.9,79.2977,63.3394,0,0,0,225,225,0,631,,,,,
633,22-06-04,7.6,32.2,23.5,93.677,79.1451,2,0,6.5,247.5,315,0,633,,,,,
2023,05-07-13,23.8,29,23,92,81,4,2,0,40,40,0,2023,,,,,
645,04-07-04,16.8,32,23,89.1512,76.5435,8,2,0,247.5,225,0,645,,,,,
658,17-07-04,20.4,28.3,23,96.7035,78.7511,4,0,0,22,225,0,658,,,,,
657,16-07-04,43.4,30,22.3,98.3084,84.6773,8,6,0,292,225,0,657,,,,,
2760,07-06-18,21.2,27,17,98,97,8,8,0,130,200,0,2760,,,,,
3067,08-06-20,1,32.7,20.8,90,67,6,3,5.8,60,280,0,3067,,,,,
746,13-10-04,0,33,23.5,91.8522,75.2068,0,0,4.3,315,315,0,746,,,,,
3060,01-06-20,95,30.6,21,94,79,6,6,0.8,130,200,0,3060,,,,,
3088,29-06-20,33,29,21.2,94,96,8,8,0.5,130,260,0,3088,,,,,
3089,30-06-20,61,29.6,20.8,100,77,8,5,0.1,230,300,0,3089,,,,,
3090,01-07-20,88.7,30.6,21,96,76,7,5,3.1,140,220,0,3090,,,,,
2766,13-06-18,0.5,31.5,20.5,94,79,8,7,2.8,180,230,0,2766,,,,,
2157,16-06-14,9.6,30.6,24,98,86,6,4,3,120,240,0,2157,,,,,
2765,12-06-18,4.8,31.5,20.5,94,79,8,7,2.8,180,230,0,2765,,,,,
2156,15-06-14,21,31,23.2,98,84,7,4,0,120,210,0,2156,,,,,
2154,13-06-14,68.2,29.8,23.6,98,84,8,4,1,180,210,0,2154,,,,,
602,22-10-03,14,31.2,20.2,94.9634,71.2463,8,2,0,135,225,0,602,,,,,
2174,03-07-14,11,30.3,24,99,87,6,4,5.3,120,240,0,2174,,,,,
3062,03-06-20,25,30.5,21,94,85,8,8,0.3,130,200,0,3062,,,,,
2167,26-06-14,3.8,30.5,26.1,81,75,5,2,3,240,240,0,2167,,,,,
2166,25-06-14,6.2,30.5,26.6,89,75,5,4,4.8,270,240,0,2166,,,,,
2176,05-07-14,2,30.2,25.2,95,86,7,2,0,120,240,0,2176,,,,,
2175,04-07-14,19.8,29.8,24.3,98,79,7,5,1.5,90,240,0,2175,,,,,
2768,15-06-18,6,30,19.5,91,96,8,8,0.5,260,140,0,2768,,,,,
2173,02-07-14,72.4,30.1,23.8,98,86,8,6,0,330,270,0,2173,,,,,
2767,14-06-18,30.9,32,19.6,85,79,8,8,2.8,250,290,0,2767,,,,,
2172,01-07-14,0.5,30.5,25.5,83,79,4,6,1,120,270,0,2172,,,,,
2171,30-06-14,7.5,31.8,23.7,83,73,6,1,4.8,120,270,0,2171,,,,,
3087,28-06-20,14,29.2,21.5,94,92,6,6,0.6,160,210,0,3087,,,,,
3086,27-06-20,2.2,31,22,91,74,0,2,5.3,150,200,0,3086,,,,,
3085,26-06-20,1,30.6,22.4,90,86,0,6,5.1,140,240,0,3085,,,,,
3084,25-06-20,7.3,31.6,22,94,75,2,2,4.6,120,210,0,3084,,,,,
2147,06-06-14,54.4,34.6,23.5,94,66,4,2,4.3,90,270,0,2147,,,,,
2145,04-06-14,0,34,25,78,56,2,0,7,90,270,0,2145,,,,,
2770,17-06-18,23.9,29.8,20,97,94,8,8,0.7,135,240,0,2770,,,,,
2144,03-06-14,0,34.2,24,77,56,8,0,1,120,240,0,2144,,,,,
2159,18-06-14,36.7,28.4,23.5,98,80,8,6,0,180,240,0,2159,,,,,
2160,19-06-14,53.4,29.4,24,91,82,6,2,1.3,240,240,0,2160,,,,,
2775,22-06-18,10.3,25.8,19.5,95,98,8,8,0,170,160,0,2775,,,,,
2774,21-06-18,55,25.6,21,98,96,8,8,0,120,280,0,2774,,,,,
2161,20-06-14,1.2,30.4,25.1,89,73,5,2,1.8,240,240,0,2161,,,,,
2162,21-06-14,0,29.6,25.4,85,72,6,2,2.5,180,240,0,2162,,,,,
2163,22-06-14,9.2,29.6,26,82,74,6,2,3.3,210,210,0,2163,,,,,
2164,23-06-14,5,30.2,25.5,83,70,6,2,1.3,270,210,0,2164,,,,,
2773,20-06-18,48.8,26.6,18.2,99,98,8,8,0,150,170,0,2773,,,,,
2178,07-07-14,22.7,25.6,23.9,97,95,7,8,0,180,270,0,2178,,,,,
2771,18-06-18,27.3,31.2,20.8,95,79,7,4,3.7,210,210,0,2771,,,,,
2177,06-07-14,13,30,24,92,85,7,2,0,120,270,0,2177,,,,,
3063,04-06-20,19.1,31.2,21.5,94,84,5,7,2.3,160,210,0,3063,,,,,
2179,08-07-14,111.2,27.2,23,93,94,7,8,0,120,210,0,2179,,,,,
2761,08-06-18,135.8,27.5,15,100,92,8,8,0,240,220,0,2761,,,,,
2165,24-06-14,0.8,30.2,26.4,81,78,2,1,5.3,270,240,0,2165,,,,,
2169,28-06-14,0,31.8,25.2,78,68,2,0,3.8,120,240,0,2169,,,,,
3068,09-06-20,0.5,32.4,21.7,94,74,6,3,2.5,200,240,0,3068,,,,,
2293,30-10-14,0,32.6,22,89,72,1,1,8,60,210,0,2293,,,,,
3077,18-06-20,64.5,31.2,21,97,82,8,7,2,100,230,0,3077,,,,,
3078,19-06-20,30,30,21.5,94,91,5,8,1.5,100,70,0,3078,,,,,
3079,20-06-20,25.2,32.3,21.8,96,73,5,4,2.2,120,250,0,3079,,,,,
2180,09-07-14,10.1,27.2,23.6,99,94,5,6,0,120,210,0,2180,,,,,
2442,26-10-15,0,34.2,20.1,80,82,1,6,7.2,90,240,0,2442,,,,,
2188,17-07-14,10.2,30.2,25.2,86,80,4,0,5.3,240,240,0,2188,,,,,
2305,11-06-15,6.6,26.2,18.5,98,87,5,8,0,120,210,0,2305,,,,,
2291,28-10-14,0,33,24,90,71,5,0,5.8,90,240,0,2291,,,,,
2292,29-10-14,0,33,23,92,71,2,0,7.3,120,240,0,2292,,,,,
2294,31-10-14,0,32.2,22.1,89,70,0,0,7.3,90,210,0,2294,,,,,
3061,02-06-20,12.1,29.5,20.6,96,86,8,7,0.4,150,180,0,3061,,,,,
2295,01-06-15,0,32.2,20.9,98,76,2,4,0,90,210,0,2295,,,,,
2296,02-06-15,1.2,31,18.7,98,70,5,4,0,270,210,0,2296,,,,,
2297,03-06-15,0,32.9,19.1,95,67,5,0,0,90,210,0,2297,,,,,
2298,04-06-15,0,29.2,23.5,96,66,3,8,0,120,120,0,2298,,,,,
2299,05-06-15,0,31.2,22.2,95,69,4,4,0,210,210,0,2299,,,,,
2300,06-06-15,0,30.8,15.2,94,69,2,2,0,90,240,0,2300,,,,,
2301,07-06-15,0,30.9,24,94,69,2,2,0,90,240,0,2301,,,,,
2302,08-06-15,29.2,28.8,23.1,98,74,7,8,0,120,180,0,2302,,,,,
3069,10-06-20,14.5,32,20,96,84,8,8,3.1,140,290,0,3069,,,,,
3076,17-06-20,113.4,30.2,19.8,98,97,8,8,1.7,130,140,0,3076,,,,,
3075,16-06-20,42.8,28,20.5,98,96,7,8,0,120,230,0,3075,,,,,
3074,15-06-20,47,30.8,20.8,97,84,6,5,0,140,240,0,3074,,,,,
3073,14-06-20,82.5,29.2,20.5,98,96,8,8,0,300,230,0,3073,,,,,
2168,27-06-14,0.6,31.8,26,82,74,3,2,3.8,120,240,0,2168,,,,,
2170,29-06-14,7.2,31.9,23.2,84,75,2,0,5.5,120,220,0,2170,,,,,
2772,19-06-18,107,26,17.5,100,97,8,8,0,250,230,0,2772,,,,,
2769,16-06-18,5.4,31.8,19,88,92,6,5,4.8,150,220,0,2769,,,,,
2158,17-06-14,84.6,29.6,23,99,85,8,8,0,120,180,0,2158,,,,,
2148,07-06-14,0,33.4,24.2,81,65,4,0,2,90,240,0,2148,,,,,
2149,08-06-14,0,34,23.1,88,64,5,2,5.3,120,290,0,2149,,,,,
2150,09-06-14,21.2,29.8,24.5,97,85,5,4,3.8,120,210,0,2150,,,,,
2151,10-06-14,6.4,30.6,24,93,84,8,4,0,120,290,0,2151,,,,,
2152,11-06-14,17.6,30.4,24.5,100,79,7,4,1.3,120,310,0,2152,,,,,
2153,12-06-14,53.4,29.8,24.1,98,84,8,6,1,120,220,0,2153,,,,,
2155,14-06-14,40,30,23,92,82,4,0,4.5,150,240,0,2155,,,,,
2764,11-06-18,40.2,30.4,19,96,89,8,8,0.6,220,240,0,2764,,,,,
2763,10-06-18,34.6,30.8,17.2,97,91,8,8,0.5,220,230,0,2763,,,,,
2762,09-06-18,81.2,29.8,18,93,94,8,8,0,290,200,0,2762,,,,,
3070,11-06-20,74,30.8,19.5,97,74,8,5,0,80,300,0,3070,,,,,
3071,12-06-20,27,27.4,21.2,93,98,6,8,0,100,140,0,3071,,,,,
2747,25-10-17,0,33,19,90,71,0,4,6.5,310,220,0,2747,,,,,
3072,13-06-20,61.5,28,22,92,94,8,8,0,300,135,0,3072,,,,,
747,14-10-04,0,32.2,23,96.6744,71.8252,0,0,5.3,292.5,225,0,747,,,,,
745,12-10-04,0,32.7,22.7,91.9229,66.5304,0,0,9.3,292.5,225,0,745,,,,,
1134,03-08-07,53,27,23,91.6687,84.9868,8,8,0,225,315,0,1134,,,,,
2602,02-06-17,5.9,30.6,17.8,91,94,4,8,1,100,180,0,2602,,,,,
2225,23-08-14,20.2,30.1,22.8,99,73,2,1,7.8,90,240,0,2225,,,,,
2224,22-08-14,46.8,30,23.1,99,75,7,0,5.5,250,270,0,2224,,,,,
2223,21-08-14,8,30.6,24.9,98,80,3,1,4,120,210,0,2223,,,,,
2190,19-07-14,41,28.2,25.8,97,86,8,8,0,240,220,0,2190,,,,,
2615,15-06-17,5,31,18.2,95,87,5,6,0,240,260,0,2615,,,,,
2786,03-07-18,3.4,30.2,21.5,91,82,6,5,1,130,210,0,2786,,,,,
2619,19-06-17,6,30.4,19,90,79,4,4,0,310,250,0,2619,,,,,
2901,26-10-18,0,33.5,23.2,86,72,0,0,9.6,40,250,0,2901,,,,,
2898,23-10-18,0,33,21.2,90,62,0,0,9.5,150,280,0,2898,,,,,
2601,01-06-17,9.1,29.6,17.3,94,74,6,6,0,110,200,0,2601,,,,,
2899,24-10-18,0,34.5,22.6,88,56,0,0,9.3,160,260,0,2899,,,,,
2600,31-10-16,1.2,31,18,91,82,0,3,8.5,140,250,0,2600,,,,,
2599,30-10-16,0,30.6,17.9,90,80,0,4,8.3,110,240,0,2599,,,,,
2598,29-10-16,0,31,18.6,91,79,0,2,9.2,90,280,0,2598,,,,,
2597,28-10-16,0,33,18.2,90,73,0,2,7.9,130,260,0,2597,,,,,
2596,27-10-16,0,31.6,18,94,87,0,0,9,90,280,0,2596,,,,,
2595,26-10-16,0,32.5,17.5,91,89,0,0,8,40,250,0,2595,,,,,
2594,25-10-16,0,31.4,17.8,88,80,0,0,7.5,120,240,0,2594,,,,,
2593,24-10-16,0,30,17.3,89,76,2,0,7.6,50,220,0,2593,,,,,
2592,23-10-16,0,30.6,18,90,78,0,0,8.1,70,250,0,2592,,,,,
2226,24-08-14,2.6,30.2,24,97,70,4,2,4.3,120,210,0,2226,,,,,
2607,07-06-17,73.6,29.4,16.5,96,78,8,6,0,140,280,0,2607,,,,,
2608,08-06-17,5.2,31,17,93,77,6,4,1,110,250,0,2608,,,,,
2609,09-06-17,44.7,27.4,16.4,95,88,8,8,0,180,210,0,2609,,,,,
2897,22-10-18,0,34.2,20.8,92,55,2,0,10,80,270,0,2897,,,,,
2881,06-10-18,12.2,32.8,23,95,76,5,2,4.8,70,260,0,2881,,,,,
2883,08-10-18,0,32,23,86,74,0,0,5.8,170,210,0,2883,,,,,
2626,26-06-17,85,30.6,17.6,97,92,8,8,0,190,290,0,2626,,,,,
2625,25-06-17,84.4,27.8,16.4,100,100,8,8,0,110,220,0,2625,,,,,
2624,24-06-17,118.2,30,17.4,100,100,8,8,0,170,180,0,2624,,,,,
2623,23-06-17,25,32,19.2,91,73,8,8,3.8,230,240,0,2623,,,,,
2621,21-06-17,18,30,17.8,95,84,8,8,0,330,300,0,2621,,,,,
2605,05-06-17,11.4,32.6,18.4,91,77,6,8,4.5,110,220,0,2605,,,,,
2620,20-06-17,40.4,31.6,18.2,97,79,8,8,0,290,240,0,2620,,,,,
2441,25-10-15,0,33.8,19.8,77,77,2,3,7.7,70,260,0,2441,,,,,
2617,17-06-17,9.8,30.6,17.5,93,85,8,6,0,290,250,0,2617,,,,,
2909,03-06-19,2.8,33,23.4,95,67,8,2,2.9,160,230,0,2909,,,,,
2616,16-06-17,96.6,27.4,17.2,100,94,8,8,0,310,140,0,2616,,,,,
2614,14-06-17,17.1,31.2,17,95,74,8,4,4.8,180,220,0,2614,,,,,
2613,13-06-17,10.3,31,17.6,95,91,6,6,1.2,80,230,0,2613,,,,,
2612,12-06-17,73,27.8,15.8,100,100,8,8,0,130,240,0,2612,,,,,
2611,11-06-17,182,26.8,16,100,100,8,8,0,170,220,0,2611,,,,,
